82;98;47
28;11;66
96;82;88
45;27;57
58;77;73
94;55;30
39;27;33
67;51;84
28;60;44
26;37;26
45;20;68
25;93;73
49;50;36
29;82;35
59;44;95
81;10;39
49;57;13
61;46;93
45;48;30
57;50;41
65;11;53
81;97;90
23;31;25
89;30;73
55;55;70
30;18;28
28;36;77
50;98;24
63;17;97
10;29;84
29;18;14
81;93;86
45;84;30
54;64;36
78;43;98
27;12;48
12;93;15
12;70;50
89;37;36
32;81;71
68;98;91
50;63;86
42;59;51
16;31;67
60;64;22
94;91;19
20;92;83
32;13;92
98;55;10
41;52;37
80;15;36
89;65;23
36;93;35
61;53;51
36;17;45
85;68;94
64;58;23
22;48;15
90;45;49
78;47;89
68;98;25
65;99;44
31;15;78
40;91;81
23;43;27
86;29;99
21;14;25
84;25;38
36;17;89
26;82;82
37;36;56
42;88;20
45;51;24
27;33;77
95;75;13
53;90;58
59;69;99
38;81;85
37;56;61
88;70;79
14;62;66
43;60;40
74;27;41
15;10;57
47;17;43
50;60;64
13;93;33
47;46;55
35;60;15
99;63;66
42;10;65
95;70;39
83;41;83
63;17;54
77;51;45
34;97;80
26;78;54
39;80;89
88;29;48
23;61;26
33;23;83
66;31;79
22;65;97
14;66;43
97;39;71
20;48;25
82;93;39
64;43;15
42;59;29
91;57;69
88;46;82
77;70;62
11;70;17
67;12;68
57;42;35
12;28;74
64;10;71
59;62;85
61;14;86
69;30;33
84;30;37
83;60;51
39;73;87
71;44;73
28;95;12
70;11;66
64;48;25
49;99;13
46;71;38
58;30;66
11;77;22
76;27;78
29;42;40
75;12;59
44;44;44
49;82;12
13;79;19
36;27;62
91;47;41
33;84;29
73;39;32
16;46;83
44;73;15
54;35;21
62;81;81
109;91;60
51;87;58
25;41;18
60;79;36
36;53;52
54;28;29
94;75;95
62;78;46
31;49;65
95;56;89
69;37;82
58;48;30
84;95;97
64;65;11
94;97;65
85;97;80
66;75;80
72;97;10
64;68;97
43;40;45
56;61;88
30;94;59
30;66;63
73;99;63
11;11;11
42;29;66
75;88;67
36;95;35
84;56;28
27;21;69
81;59;88
68;99;29
28;92;61
64;92;31
48;94;69
16;11;25
17;17;74
86;15;44
29;76;48
85;72;77
48;80;64
98;68;29
31;92;14
89;20;31
48;55;73
69;90;42
52;62;92
39;40;30
99;79;89
71;86;68
61;56;86
32;11;44
46;56;71
15;67;40
32;95;73
54;70;96
14;37;33
80;96;39
60;69;27
74;94;81
20;36;91
91;49;98
52;24;63
80;18;50
42;96;42
28;46;80
55;37;48
77;73;55
51;27;21
52;69;18
21;17;35
15;95;60
14;16;14
84;85;13
53;17;76
14;91;13
91;46;98
65;62;62
52;27;54
18;27;36
78;79;14
30;93;84
72;70;95
58;21;22
42;97;41
70;21;99
25;15;36
85;74;75
94;25;63
27;50;76
63;47;84
83;92;35
78;73;50
79;92;44
60;49;90
15;94;18
89;48;10
94;50;67
22;62;46
55;23;93
61;76;93
59;72;60
64;27;48
48;17;90
63;15;71
81;78;50
52;85;77
63;63;37
72;49;42
74;84;97
40;33;15
61;93;55
21;21;21
77;18;31
70;69;48
32;27;52
87;54;33
13;51;22
78;52;88
39;97;81
15;88;66
36;27;92
68;67;90
39;22;50
94;33;50
76;12;79
46;73;77
64;29;79
98;30;84
20;46;16
27;61;81
63;77;84
69;51;69
24;89;32
42;97;58
12;27;43
74;91;69
60;76;48
10;99;67
76;69;28
21;58;92
53;71;44
24;48;89
17;45;32
40;77;65
77;78;37
53;63;77
22;35;49
50;54;68
10;60;39
38;70;15
39;77;14
29;37;42
41;66;72
95;93;56
53;74;21
66;17;98
84;46;44
66;74;20
53;80;51
22;94;66
47;90;22
10;81;24
48;67;35
74;88;19
93;47;72
51;82;51
87;58;19
38;94;53
98;81;90
42;79;49
41;87;39
10;72;37
90;17;62
50;78;87
97;94;69
79;41;96
71;72;89
65;51;12
77;53;15
79;34;90
63;65;23
79;92;87
64;58;70
91;73;81
25;88;21
59;23;73
53;92;79
64;97;38
63;74;64
19;82;98
98;25;18
84;33;93
22;20;73
27;76;25
54;83;64
68;88;97
92;88;50
19;33;32
29;63;41
41;21;74
76;81;44
79;26;81
63;31;67
15;90;68
33;79;81
86;75;70
64;72;18
53;17;93
82;61;63
39;49;60
76;76;76
15;62;90
25;18;30
72;68;79
21;51;75
47;27;89
86;65;60
80;38;37
62;40;13
30;18;63
66;72;96
28;34;17
15;90;81
47;19;92
78;90;51
83;80;28
75;75;75
14;11;79
35;18;71
67;35;89
30;73;63
42;24;40
56;40;54
90;15;96
28;24;73
38;11;73
20;12;78
72;35;72
36;99;30
45;88;39
47;70;40
18;60;79
16;16;81
93;92;95
13;64;81
23;56;72
98;21;47
23;81;77
42;68;39
14;94;97
19;97;87
79;96;66
16;42;21
30;60;97
78;58;14
68;14;45
28;28;82
41;40;99
45;34;14
68;62;35
80;38;82
48;19;21
24;85;50
36;46;12
68;97;43
28;74;66
89;82;83
69;69;69
11;89;23
20;55;37
75;89;52
58;14;45
94;85;45
64;40;29
14;58;46
68;19;92
14;78;90
90;60;64
32;85;88
10;68;56
83;35;10
65;35;83
97;70;98
86;95;97
27;11;37
76;55;35
13;89;66
48;43;39
69;86;61
81;35;81
88;94;34
79;33;17
32;17;50
76;25;99
49;14;58
71;67;48
57;21;81
92;78;82
22;52;63
42;80;85
78;52;52
60;23;42
28;82;15
66;73;58
63;19;94
55;77;63
10;94;94
77;79;65
21;92;83
17;97;14
45;53;73
18;22;95
47;34;57
46;50;30
39;45;90
66;64;13
41;24;64
27;94;72
28;64;33
80;88;12
94;16;91
20;86;73
79;76;53
11;10;42
85;28;61
15;77;74
53;64;23
62;54;43
45;65;64
75;49;19
83;57;47
94;72;64
80;39;40
56;27;75
76;98;89
74;69;47
10;52;64
42;60;87
69;65;26
44;60;56
77;71;40
35;38;18
35;84;98
38;87;21
23;52;86
59;81;27
96;95;36
39;12;14
36;56;30
39;35;56
74;14;71
94;95;64
83;12;91
93;40;90
64;57;51
85;85;24
92;19;32
42;88;65
61;72;34
62;68;51
50;50;91
33;67;89
99;99;99
79;55;79
34;30;49
97;11;91
97;53;53
97;93;28
48;18;37
12;57;34
14;73;55
31;73;46
30;72;35
96;31;31
63;18;42
37;19;98
72;75;28
89;42;26
48;31;18
88;38;75
27;46;18
30;31;39
91;88;94
10;24;75
76;69;25
52;92;30
96;90;23
68;89;67
41;79;32
86;14;65
71;39;26
23;47;14
83;27;97
63;68;61
35;97;86
66;38;57
92;90;24
63;76;84
20;60;46
51;24;51
60;58;54
64;14;22
73;90;19
61;52;51
43;77;36
92;30;79
21;39;48
27;21;47
48;73;11
50;44;42
72;50;85
93;90;31
82;75;41
27;45;32
50;48;95
88;99;65
70;95;77
48;83;33
54;41;20
71;60;50
86;63;73
51;86;24
52;82;26
13;81;56
21;70;29
18;66;27
14;73;91
36;56;80
68;85;66
87;56;80
58;56;21
13;81;73
47;21;21
93;54;56
88;13;24
45;14;54
21;73;97
73;61;34
88;74;24
32;88;44
96;63;30
35;48;82
32;69;63
19;24;90
88;99;73
59;69;62
93;34;56
17;93;46
53;52;20
45;80;55
79;13;12
81;14;73
71;99;21
42;15;88
42;96;43
20;52;36
97;56;50
12;17;60
39;88;60
51;74;78
78;24;83
23;58;52
46;66;32
94;85;75
70;48;86
64;84;92
24;19;45
46;75;30
16;53;77
61;61;93
64;68;96
37;88;83
38;10;26
20;25;17
85;90;24
61;70;13
70;72;24
59;72;12
57;69;52
77;27;29
69;98;94
68;66;15
30;56;78
60;43;56
35;65;46
22;29;13
98;50;59
98;95;13
93;79;50
65;63;17
66;15;70
16;36;56
97;20;37
64;80;52
64;61;58
43;31;83
96;15;54
44;72;71
74;42;76
14;68;99
34;44;93
51;17;74
89;48;82
99;92;86
98;84;82
66;74;97
76;90;78
26;21;49
21;17;24
17;31;66
20;69;94
74;71;55
30;66;21
31;44;72
19;82;73
97;85;70
85;30;87
52;96;95
56;90;94
95;27;21
84;95;83
94;59;52
70;68;65
17;70;96
13;47;61
39;88;41
47;28;61
38;71;45
31;45;85
79;85;53
50;85;14
16;49;42
98;16;86
75;43;45
39;71;47
85;90;70
16;92;84
46;61;64
74;63;27
86;30;74
42;85;57
28;50;91
38;22;29
72;92;21
89;40;32
53;74;70
39;88;68
40;65;37
62;81;32
84;32;21
46;61;76
69;27;10
71;28;87
45;70;92
60;82;58
70;44;35
44;82;53
24;52;15
57;20;80
18;70;26
69;87;13
97;55;45
67;13;34
72;12;85
42;53;49
43;58;33
69;39;54
88;35;58
90;10;30
39;22;32
86;81;60
35;81;82
10;43;41
33;93;85
31;76;80
56;61;10
89;36;66
65;29;54
79;22;60
68;64;35
60;11;42
43;76;54
22;64;77
78;33;67
56;78;68
15;16;50
60;12;71
83;97;24
42;74;64
40;84;44
68;71;57
46;93;79
47;84;86
48;99;54
31;20;41
80;76;19
80;50;65
20;16;52
84;79;40
62;76;61
24;42;58
53;16;83
51;70;71
51;39;19
63;34;80
29;27;33
10;15;21
26;85;64
98;59;43
10;80;13
37;17;17
58;90;24
53;66;72
93;46;10
29;98;45
70;36;97
11;79;42
33;25;84
71;85;51
88;21;81
97;85;54
67;44;15
44;18;13
60;21;92
93;24;69
75;53;70
84;77;10
19;38;61
43;86;94
14;29;62
46;17;62
20;96;15
92;27;18
42;67;31
94;66;60
22;18;50
44;57;64
37;54;24
96;65;36
49;75;65
45;74;90
90;97;97
58;16;89
37;46;94
18;99;30
78;93;48
69;76;17
48;25;78
94;49;76
53;53;28
55;97;59
38;80;69
18;99;40
34;32;80
95;75;19
36;19;31
13;49;69
29;77;28
26;28;18
26;88;38
62;21;62
24;50;65
46;54;26
93;15;59
35;49;20
10;43;86
28;24;51
30;46;51
61;47;63
29;62;91
70;46;33
89;46;98
56;19;33
27;27;27
87;70;52
15;54;70
38;27;24
85;90;93
46;12;91
63;39;20
60;34;97
39;33;67
19;67;45
46;45;34
15;58;92
36;89;72
38;57;84
23;80;87
57;61;92
83;74;27
40;34;18
39;85;22
81;92;24
33;84;30
60;33;98
75;63;73
22;42;28
64;20;28
42;92;34
33;32;75
29;82;98
92;38;18
63;32;86
18;25;54
24;32;46
67;48;58
32;60;32
91;54;39
85;23;76
38;61;51
29;58;52
48;75;71
23;89;19
72;85;98
43;51;37
43;54;47
85;40;52
34;38;81
81;83;28
62;69;99
49;82;66
13;88;57
47;56;83
14;85;41
52;46;16
87;97;93
86;84;18
15;27;50
83;38;89
58;57;68
72;16;88
34;31;50
68;36;34
40;83;20
21;62;51
73;18;85
71;99;79
26;16;43
98;74;67
26;97;92
99;99;83
51;80;12
63;72;87
99;40;75
68;77;70
74;59;69
44;14;54
23;25;90
85;78;25
60;65;19
67;78;69
65;54;35
41;52;97
55;40;44
98;50;35
81;97;51
57;88;13
51;22;91
52;50;71
65;80;24
30;18;31
67;32;83
45;23;64
46;37;15
69;59;30
28;11;94
22;62;69
45;30;26
23;67;14
37;20;15
96;82;42
54;29;77
82;80;18
80;85;84
11;22;43
97;67;99
28;11;91
79;52;97
51;44;78
26;24;10
88;22;14
87;61;13
58;87;49
26;40;97
96;100;28
53;97;95
34;87;52
46;70;16
39;66;29
74;53;51
34;16;71
18;55;78
33;60;52
67;70;81
85;58;92
19;46;34
32;61;74
44;44;44
98;33;24
24;52;68
16;15;13
83;83;69
49;96;61
61;78;54
35;90;18
69;69;69
14;97;61
12;86;78
12;38;95
10;98;44
44;79;48
89;93;46
46;75;97
81;48;59
49;53;64
93;93;93
18;14;76
80;96;21
73;62;40
41;39;35
18;63;45
81;40;87
27;38;50
78;93;61
52;19;41
62;51;85
46;70;80
27;47;68
25;39;59
92;29;37
34;20;98
53;33;26
29;63;99
83;89;13
32;26;66
31;41;36
24;32;85
84;85;13
58;67;47
92;40;85
46;88;61
88;53;94
50;38;12
50;53;66
18;63;10
40;32;35
87;38;95
59;86;55
42;94;40
39;18;92
12;41;86
73;29;51
91;95;59
12;83;80
46;55;53
41;33;60
48;90;102
56;30;84
52;26;61
87;54;91
16;43;46
16;22;27
13;99;73
20;17;57
82;79;58
97;93;13
30;12;59
70;27;47
76;58;66
34;96;38
41;45;20
49;90;31
37;12;56
94;61;84
64;59;42
96;75;99
17;77;38
77;64;59
53;96;14
23;26;26
12;11;39
55;37;75
24;59;39
32;69;62
10;83;69
67;90;46
25;72;24
32;93;68
32;96;32
29;88;19
62;35;94
35;84;91
10;66;66
68;49;60
28;63;71
68;64;58
84;85;65
42;72;36
63;12;14
92;86;99
60;23;75
57;98;15
36;92;24
96;66;91
66;83;19
82;40;20
19;14;37
64;52;60
21;66;10
26;21;78
19;96;76
68;41;91
82;72;10
40;59;98
43;13;20
66;76;31
53;65;53
65;54;77
74;51;29
70;76;76
43;18;47
41;51;22
53;54;59
32;30;37
49;65;56
22;42;33
15;56;36
49;74;79
57;41;93
31;93;47
13;56;34
96;37;27
76;56;34
55;12;72
69;17;55
77;75;99
24;87;30
53;24;53
25;21;77
75;80;97
76;78;95
20;81;73
13;16;68
35;14;67
35;78;78
71;97;44
54;79;71
81;77;14
76;75;44
25;38;75
51;90;89
86;98;83
12;19;30
78;36;21
45;69;96
55;73;71
84;60;20
68;21;75
89;97;88
52;79;10
63;81;38
63;86;25
33;29;20
98;40;75
53;87;52
24;12;37
67;71;74
23;11;89
62;24;83
89;97;75
75;37;37
33;51;95
32;86;22
36;27;45
50;61;70
76;47;25
83;48;89
64;24;81
97;10;42
17;43;52
78;39;29
32;34;15
76;38;45
95;22;67
25;38;91
10;98;79
24;52;39
89;25;36
13;10;11
50;98;31
95;89;87
20;95;33
39;47;64
94;93;41
51;84;25
71;91;97
31;27;65
35;24;30
46;13;55
62;74;76
35;26;72
28;66;50
33;99;34
25;53;95
30;21;73
92;90;54
36;88;56
71;21;84
22;20;21
30;20;92
70;45;10
65;38;98
26;21;90
39;84;10
85;48;94
83;39;68
14;77;37
32;69;12
51;85;13
26;56;29
91;73;79
80;34;49
42;52;58
12;32;42
62;78;99
41;80;59
65;38;17
16;64;87
74;10;97
95;98;26
64;72;86
95;80;78
23;70;34
97;66;95
92;11;20
22;84;53
32;28;44
40;26;80
69;23;74
80;30;18
47;88;22
21;42;39
15;73;80
48;72;16
81;23;36
23;32;18
40;16;87
81;81;79
59;96;56
12;96;78
69;82;44
19;77;17
98;18;86
95;59;19
93;20;80
54;82;48
84;75;12
34;61;31
71;33;55
71;39;95
22;91;62
38;58;21
65;69;35
56;98;40
29;91;91
43;42;64
56;91;40
96;31;91
84;42;75
67;83;17
43;41;59
55;25;23
40;87;47
56;60;32
24;32;19
64;64;65
93;55;20
49;70;66
89;11;24
62;60;58
68;81;44
45;96;77
37;18;13
43;92;56
68;85;47
42;62;28
11;46;24
13;66;81
60;99;63
47;46;76
73;29;28
31;56;59
86;27;52
94;60;42
70;12;90
80;75;89
25;30;96
23;64;44
99;72;31
32;80;79
47;47;16
27;19;37
61;97;44
30;46;78
19;19;19
96;93;24
81;11;57
23;14;24
96;43;38
25;72;33
61;70;85
57;43;56
49;72;69
38;21;54
23;97;93
75;51;99
35;75;90
50;82;31
23;11;88
57;79;14
58;65;65
96;51;74
70;52;55
24;23;41
92;13;70
27;53;78
22;95;21
42;27;42
55;28;20
36;52;27
10;28;65
17;82;92
57;78;93
47;45;26
82;18;80
83;43;22
16;93;18
15;63;54
94;19;60
92;80;35
35;37;26
59;40;42
24;43;47
64;39;54
75;61;49
10;60;61
33;33;41
51;30;89
66;96;63
85;42;93
50;26;61
54;21;56
61;55;67
61;34;22
58;66;98
32;16;79
60;67;45
76;45;41
70;57;84
42;82;66
64;56;12
33;25;71
86;42;32
68;22;35
61;48;66
75;89;32
53;48;68
20;88;24
27;66;21
81;89;16
72;78;79
12;69;37
74;89;96
38;66;19
86;35;49
53;33;85
55;27;95
69;91;18
11;73;71
57;10;66
18;72;86
62;85;70
37;41;39
84;37;60
57;42;33
64;23;94
32;26;61
25;84;95
30;40;50
48;60;87
52;77;43
62;75;30
26;98;92
62;32;19
58;23;98
27;44;10
60;81;53
28;97;39
94;48;23
63;14;76
43;19;47
46;27;89
94;17;83
18;36;96
75;51;41
98;24;33
34;13;82
74;44;77
13;74;32
35;75;55
47;60;73
96;13;11
36;42;72
11;30;82
44;71;47
68;80;12
14;35;67
83;27;66
69;13;39
72;40;71
55;60;20
13;78;87
60;12;88
45;49;24
18;60;59
85;78;62
69;45;10
95;58;15
45;87;56
25;87;31
48;97;46
92;51;23
70;70;34
64;17;13
54;43;60
60;61;64
96;89;51
40;76;86
89;68;84
45;35;56
41;38;93
61;91;81
24;40;10
27;56;49
75;93;97
35;23;45
20;20;47
66;14;85
20;11;33
42;17;65
91;34;49
85;32;98
46;36;46
57;54;29
61;19;55
95;55;61
92;47;75
63;11;23
57;95;64
22;99;70
91;22;57
46;67;19
89;48;86
97;17;88
42;83;80
82;61;52
96;94;82
11;99;30
95;23;17
77;97;86
53;66;42
14;40;16
12;11;33
70;69;72
52;20;41
94;57;63
48;85;72
50;55;72
41;47;31
98;29;94
24;38;46
74;41;43
18;12;51
29;30;14
18;18;18
83;40;54
96;82;89
75;73;92
64;97;45
69;49;15
73;86;95
81;96;32
90;90;96
61;38;87
89;35;88
34;67;62
70;13;36
22;24;90
81;51;51
51;34;86
26;89;13
30;97;69
68;75;33
24;29;20
60;28;40
70;11;16
17;75;63
17;32;51
38;38;24
42;66;44
11;19;91
21;47;89
64;11;30
91;80;79
46;66;52
48;75;11
59;47;62
88;29;97
24;72;67
21;77;12
60;80;61
69;96;40
63;60;34
28;77;82
30;68;45
27;27;97
85;73;36
31;41;79
88;95;97
56;98;33
98;34;35
97;33;88
24;41;38
33;94;66
71;25;69
30;61;27
69;51;32
79;55;72
42;24;65
34;34;34
55;17;47
14;81;41
56;21;48
39;94;63
86;96;95
86;20;27
25;68;61
22;57;55
84;73;89
15;28;69
63;90;72
73;44;54
59;61;44
23;34;69
18;58;53
68;15;11
19;99;90
63;58;14
40;19;57
53;55;74
76;88;38
64;71;55
65;96;93
10;10;10
65;50;80
31;97;53
41;69;48
70;42;56
77;16;18
70;11;31
52;29;76
93;41;63
24;49;73
79;85;42
92;58;70
69;69;69
30;43;71
41;14;38
14;62;34
77;99;52
26;25;24
34;59;27
